"Tarih","Saat","Toplam (MWh)","Doðal Gaz","Barajlý","Linyit","Akarsu","Ýthal Kömür","Rüzgar","Güneþ","Fuel Oil","Jeotermal","Asfaltit Kömür","Taþ Kömür","Biyokütle","Nafta","LNG","Uluslararasý","Atýk Isý"
"18.06.2022","02:00","14,50","0,00","0,00","0,00","0,00","0,00","14,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","03:00","17,00","0,00","0,00","0,00","0,00","0,00","17,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","04:00","14,70","0,00","0,00","0,00","0,00","0,00","14,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","05:00","18,10","0,00","0,00","0,00","0,00","0,00","18,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","06:00","30,60","0,00","0,00","0,00","0,00","0,00","30,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","07:00","34,80","0,00","0,00","0,00","0,00","0,00","34,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","08:00","44,20","0,00","0,00","0,00","0,00","0,00","44,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","09:00","52,00","0,00","0,00","0,00","0,00","0,00","52,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","10:00","60,00","0,00","0,00","0,00","0,00","0,00","60,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","11:00","58,70","0,00","0,00","0,00","0,00","0,00","58,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","12:00","74,90","0,00","0,00","0,00","0,00","0,00","74,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","13:00","98,50","0,00","0,00","0,00","0,00","0,00","98,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","14:00","127,50","0,00","0,00","0,00","0,00","0,00","127,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","15:00","142,80","0,00","0,00","0,00","0,00","0,00","142,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","16:00","143,30","0,00","0,00","0,00","0,00","0,00","143,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","17:00","159,80","0,00","0,00","0,00","0,00","0,00","159,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","18:00","145,90","0,00","0,00","0,00","0,00","0,00","145,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","19:00","160,90","0,00","0,00","0,00","0,00","0,00","160,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","20:00","150,70","0,00","0,00","0,00","0,00","0,00","150,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","21:00","151,90","0,00","0,00","0,00","0,00","0,00","151,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","22:00","118,30","0,00","0,00","0,00","0,00","0,00","118,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"18.06.2022","23:00","112,40","0,00","0,00","0,00","0,00","0,00","112,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","00:00","116,60","0,00","0,00","0,00","0,00","0,00","116,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","01:00","108,60","0,00","0,00","0,00","0,00","0,00","108,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","02:00","108,60","0,00","0,00","0,00","0,00","0,00","108,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","03:00","132,90","0,00","0,00","0,00","0,00","0,00","132,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","04:00","145,80","0,00","0,00","0,00","0,00","0,00","145,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","05:00","159,60","0,00","0,00","0,00","0,00","0,00","159,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","06:00","168,80","0,00","0,00","0,00","0,00","0,00","168,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","07:00","171,70","0,00","0,00","0,00","0,00","0,00","171,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","08:00","162,60","0,00","0,00","0,00","0,00","0,00","162,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","09:00","145,50","0,00","0,00","0,00","0,00","0,00","145,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","10:00","135,00","0,00","0,00","0,00","0,00","0,00","135,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","11:00","128,50","0,00","0,00","0,00","0,00","0,00","128,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","12:00","117,70","0,00","0,00","0,00","0,00","0,00","117,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","13:00","107,60","0,00","0,00","0,00","0,00","0,00","107,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","14:00","106,10","0,00","0,00","0,00","0,00","0,00","106,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","15:00","99,20","0,00","0,00","0,00","0,00","0,00","99,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","16:00","95,30","0,00","0,00","0,00","0,00","0,00","95,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","17:00","93,90","0,00","0,00","0,00","0,00","0,00","93,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","18:00","73,50","0,00","0,00","0,00","0,00","0,00","73,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","19:00","57,30","0,00","0,00","0,00","0,00","0,00","57,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","20:00","55,90","0,00","0,00","0,00","0,00","0,00","55,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","21:00","62,30","0,00","0,00","0,00","0,00","0,00","62,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","22:00","61,50","0,00","0,00","0,00","0,00","0,00","61,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"19.06.2022","23:00","51,80","0,00","0,00","0,00","0,00","0,00","51,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","00:00","45,10","0,00","0,00","0,00","0,00","0,00","45,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","01:00","42,40","0,00","0,00","0,00","0,00","0,00","42,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","02:00","44,40","0,00","0,00","0,00","0,00","0,00","44,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","03:00","42,00","0,00","0,00","0,00","0,00","0,00","42,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","04:00","44,00","0,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","05:00","57,00","0,00","0,00","0,00","0,00","0,00","57,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","06:00","65,40","0,00","0,00","0,00","0,00","0,00","65,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","07:00","70,40","0,00","0,00","0,00","0,00","0,00","70,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","08:00","73,70","0,00","0,00","0,00","0,00","0,00","73,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","09:00","78,20","0,00","0,00","0,00","0,00","0,00","78,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","10:00","79,60","0,00","0,00","0,00","0,00","0,00","79,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","11:00","81,10","0,00","0,00","0,00","0,00","0,00","81,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","12:00","79,80","0,00","0,00","0,00","0,00","0,00","79,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","13:00","73,30","0,00","0,00","0,00","0,00","0,00","73,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","14:00","81,70","0,00","0,00","0,00","0,00","0,00","81,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","15:00","61,40","0,00","0,00","0,00","0,00","0,00","61,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","16:00","60,60","0,00","0,00","0,00","0,00","0,00","60,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","17:00","68,30","0,00","0,00","0,00","0,00","0,00","68,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","18:00","62,80","0,00","0,00","0,00","0,00","0,00","62,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","19:00","36,60","0,00","0,00","0,00","0,00","0,00","36,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","20:00","34,00","0,00","0,00","0,00","0,00","0,00","34,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","21:00","34,60","0,00","0,00","0,00","0,00","0,00","34,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","22:00","20,60","0,00","0,00","0,00","0,00","0,00","20,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"20.06.2022","23:00","22,30","0,00","0,00","0,00","0,00","0,00","22,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","00:00","16,30","0,00","0,00","0,00","0,00","0,00","16,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","01:00","8,50","0,00","0,00","0,00","0,00","0,00","8,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","02:00","10,10","0,00","0,00","0,00","0,00","0,00","10,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","03:00","9,80","0,00","0,00","0,00","0,00","0,00","9,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","04:00","5,20","0,00","0,00","0,00","0,00","0,00","5,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","05:00","16,70","0,00","0,00","0,00","0,00","0,00","16,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","06:00","6,60","0,00","0,00","0,00","0,00","0,00","6,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","07:00","2,50","0,00","0,00","0,00","0,00","0,00","2,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","08:00","5,20","0,00","0,00","0,00","0,00","0,00","5,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","09:00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","10:00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","11:00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","12:00","0,30","0,00","0,00","0,00","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","13:00","0,80","0,00","0,00","0,00","0,00","0,00","0,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","14:00","0,80","0,00","0,00","0,00","0,00","0,00","0,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","15:00","9,50","0,00","0,00","0,00","0,00","0,00","9,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","16:00","12,40","0,00","0,00","0,00","0,00","0,00","12,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","17:00","19,00","0,00","0,00","0,00","0,00","0,00","19,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","18:00","34,30","0,00","0,00","0,00","0,00","0,00","34,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","19:00","65,40","0,00","0,00","0,00","0,00","0,00","65,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","20:00","73,90","0,00","0,00","0,00","0,00","0,00","73,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","21:00","85,30","0,00","0,00","0,00","0,00","0,00","85,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","22:00","163,70","0,00","0,00","0,00","0,00","0,00","163,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"21.06.2022","23:00","153,00","0,00","0,00","0,00","0,00","0,00","153,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","00:00","142,20","0,00","0,00","0,00","0,00","0,00","142,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","01:00","160,60","0,00","0,00","0,00","0,00","0,00","160,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","02:00","141,70","0,00","0,00","0,00","0,00","0,00","141,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","03:00","139,90","0,00","0,00","0,00","0,00","0,00","139,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","04:00","128,90","0,00","0,00","0,00","0,00","0,00","128,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","05:00","158,10","0,00","0,00","0,00","0,00","0,00","158,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","06:00","142,80","0,00","0,00","0,00","0,00","0,00","142,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","07:00","98,50","0,00","0,00","0,00","0,00","0,00","98,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","08:00","41,40","0,00","0,00","0,00","0,00","0,00","41,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","09:00","23,60","0,00","0,00","0,00","0,00","0,00","23,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","10:00","12,40","0,00","0,00","0,00","0,00","0,00","12,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","11:00","3,90","0,00","0,00","0,00","0,00","0,00","3,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","12:00","4,70","0,00","0,00","0,00","0,00","0,00","4,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","13:00","0,60","0,00","0,00","0,00","0,00","0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","14:00","0,10","0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","15:00","0,10","0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","16:00","0,50","0,00","0,00","0,00","0,00","0,00","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","17:00","14,30","0,00","0,00","0,00","0,00","0,00","14,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","18:00","10,60","0,00","0,00","0,00","0,00","0,00","10,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","19:00","3,80","0,00","0,00","0,00","0,00","0,00","3,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","20:00","0,20","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","21:00","0,80","0,00","0,00","0,00","0,00","0,00","0,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","22:00","13,60","0,00","0,00","0,00","0,00","0,00","13,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"22.06.2022","23:00","1,70","0,00","0,00","0,00","0,00","0,00","1,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","00:00","2,50","0,00","0,00","0,00","0,00","0,00","2,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","01:00","3,50","0,00","0,00","0,00","0,00","0,00","3,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","02:00","5,40","0,00","0,00","0,00","0,00","0,00","5,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","03:00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","04:00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","05:00","0,30","0,00","0,00","0,00","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","06:00","12,00","0,00","0,00","0,00","0,00","0,00","12,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","07:00","17,30","0,00","0,00","0,00","0,00","0,00","17,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","08:00","19,80","0,00","0,00","0,00","0,00","0,00","19,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","09:00","21,50","0,00","0,00","0,00","0,00","0,00","21,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","10:00","22,80","0,00","0,00","0,00","0,00","0,00","22,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","11:00","27,70","0,00","0,00","0,00","0,00","0,00","27,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","12:00","24,40","0,00","0,00","0,00","0,00","0,00","24,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","13:00","6,70","0,00","0,00","0,00","0,00","0,00","6,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","14:00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","15:00","1,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","16:00","8,20","0,00","0,00","0,00","0,00","0,00","8,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","17:00","11,00","0,00","0,00","0,00","0,00","0,00","11,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","18:00","17,80","0,00","0,00","0,00","0,00","0,00","17,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","19:00","18,90","0,00","0,00","0,00","0,00","0,00","18,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","20:00","17,00","0,00","0,00","0,00","0,00","0,00","17,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","21:00","9,60","0,00","0,00","0,00","0,00","0,00","9,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","22:00","2,90","0,00","0,00","0,00","0,00","0,00","2,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"23.06.2022","23:00","4,20","0,00","0,00","0,00","0,00","0,00","4,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","00:00","1,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","01:00","0,40","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","02:00","0,40","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","03:00","19,70","0,00","0,00","0,00","0,00","0,00","19,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","04:00","40,30","0,00","0,00","0,00","0,00","0,00","40,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","05:00","58,30","0,00","0,00","0,00","0,00","0,00","58,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","06:00","64,30","0,00","0,00","0,00","0,00","0,00","64,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","07:00","44,20","0,00","0,00","0,00","0,00","0,00","44,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","08:00","25,60","0,00","0,00","0,00","0,00","0,00","25,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","09:00","16,20","0,00","0,00","0,00","0,00","0,00","16,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","10:00","28,30","0,00","0,00","0,00","0,00","0,00","28,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","11:00","47,90","0,00","0,00","0,00","0,00","0,00","47,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","12:00","53,20","0,00","0,00","0,00","0,00","0,00","53,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","13:00","38,20","0,00","0,00","0,00","0,00","0,00","38,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","14:00","23,90","0,00","0,00","0,00","0,00","0,00","23,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","15:00","14,70","0,00","0,00","0,00","0,00","0,00","14,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","16:00","18,80","0,00","0,00","0,00","0,00","0,00","18,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","17:00","4,20","0,00","0,00","0,00","0,00","0,00","4,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","18:00","3,00","0,00","0,00","0,00","0,00","0,00","3,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","19:00","2,50","0,00","0,00","0,00","0,00","0,00","2,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","20:00","1,40","0,00","0,00","0,00","0,00","0,00","1,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","21:00","0,10","0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","22:00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"24.06.2022","23:00","3,00","0,00","0,00","0,00","0,00","0,00","3,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"25.06.2022","00:00","20,60","0,00","0,00","0,00","0,00","0,00","20,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"25.06.2022","01:00","44,40","0,00","0,00","0,00","0,00","0,00","44,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"25.06.2022","02:00","49,00","0,00","0,00","0,00","0,00","0,00","49,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"25.06.2022","03:00","46,60","0,00","0,00","0,00","0,00","0,00","46,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"25.06.2022","04:00","40,30","0,00","0,00","0,00","0,00","0,00","40,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
